Secs,IMUok,IMUcal,roll,pitch,yaw,accLong,accTrans,accVert,DVLok,Vbow,Vstar,Vport,Vstern,Rbow,Rstar,Rport,Rstern,Sbow,Sstar,Sport,Sstern
0.050000,0,x,-1.531104,-3.733453,198.330246,0.870000,0.070000,-0.660000,-0.660000,0.128495,-0.021098,0.024657,-0.053132,1.212885,1.212885,1.227154,6.349808,L,L,L,L,
0.050000,0,x,-1.537638,-3.871751,198.091818,0.350000,0.090000,-0.480000,-0.480000,0.011016,0.031329,0.015117,-0.278242,1.184346,1.212885,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-1.560977,-3.913087,197.825017,0.230000,0.220000,-0.000000,-0.000000,0.166168,-0.104028,-0.146748,-0.168093,1.198615,1.284231,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-1.624215,-3.796400,197.512632,0.750000,0.000000,-0.270000,-0.270000,0.144212,-0.058519,0.015206,-0.058501,1.198615,1.241423,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-1.676822,-3.699302,197.201162,0.430000,0.040000,-0.080000,-0.080000,0.108838,-0.065812,0.015206,-0.217988,1.184346,1.212885,3.767077,1.269961,L,L,-,L,
0.050000,0,x,-1.693758,-3.745311,196.884705,-0.040000,0.110000,0.470000,0.470000,0.152013,-0.053992,0.053179,-0.096090,1.212885,1.241423,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-1.746805,-3.838392,196.555299,0.100000,0.160000,0.230000,0.230000,0.115116,-0.113714,0.059698,-0.046713,1.198615,2.725423,1.255692,1.212885,L,L,L,L,
0.050000,0,x,-1.775445,-3.764790,196.201768,0.240000,0.160000,-0.040000,-0.040000,0.084167,-0.042194,0.053975,-0.043974,3.553039,1.255692,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-1.802188,-3.698100,195.862117,-0.040000,0.230000,-0.210000,-0.210000,0.081125,-0.126944,0.040650,-0.071836,1.198615,1.212885,1.227154,1.212885,L,L,L,L,
0.050000,0,x,-1.869034,-3.693729,195.539541,0.640000,0.200000,-0.290000,-0.290000,0.139000,-0.075914,0.009614,-0.153825,1.170077,1.284231,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-1.954121,-3.699548,195.267207,-0.080000,0.650000,0.220000,0.220000,0.075601,-0.034207,0.001165,-0.077459,1.184346,1.212885,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-2.061306,-3.637858,195.022126,-0.450000,0.420000,0.050000,0.050000,0.147826,-0.021335,-0.022410,-0.193622,1.184346,1.227154,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-2.174157,-3.477567,194.768303,-0.040000,0.130000,0.230000,0.230000,0.125092,-0.088976,0.038848,-0.190547,1.198615,1.227154,1.227154,1.269961,L,L,L,L,
0.050000,0,x,-2.238272,-3.473059,194.516692,-0.030000,-0.120000,0.220000,0.220000,0.116212,-0.074878,-0.006712,-0.182446,1.198615,1.241423,2.454308,1.269961,L,L,L,L,
0.050000,0,x,-2.242846,-3.621110,194.195072,0.090000,0.120000,0.420000,0.420000,0.106197,-0.090673,0.006398,-0.196849,1.198615,1.241423,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-2.268850,-3.678484,193.795944,0.280000,0.050000,-0.400000,-0.400000,0.171040,-0.082058,0.025913,-0.179550,1.184346,1.227154,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-2.313294,-3.595347,193.337324,0.410000,0.150000,-0.590000,-0.590000,0.148187,-0.096343,-0.000798,-0.154926,1.184346,1.227154,1.269961,1.284231,L,L,L,L,
0.050000,0,x,-2.318886,-3.643295,192.958194,0.220000,-0.090000,-0.430000,-0.430000,0.044919,-0.044090,-0.072166,0.241862,2.397231,1.269961,1.227154,4.052462,L,L,L,L,
0.050000,0,x,-2.356032,-3.773861,192.645931,-0.500000,0.370000,-0.130000,-0.130000,0.118704,-0.030218,0.011206,-0.239013,1.198615,1.227154,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-2.493466,-3.728973,192.219727,0.020000,0.000000,0.100000,0.100000,0.110198,0.041636,0.018244,-0.159528,1.198615,1.198615,1.255692,1.298500,L,L,L,L,
0.050000,0,x,-2.584808,-3.586550,191.775833,0.110000,0.050000,-0.230000,-0.230000,0.099539,-0.117027,-0.019326,-0.226937,1.227154,1.241423,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-2.605836,-3.481037,191.415418,0.400000,0.090000,-0.230000,-0.230000,0.157632,-0.059596,0.011758,-0.150484,2.382962,1.241423,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-2.563328,-3.464999,191.230607,0.500000,0.380000,-0.290000,-0.290000,0.153328,-0.019902,-0.013535,-0.117630,1.198615,1.227154,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-2.524872,-3.438935,191.186388,0.570000,0.180000,-0.270000,-0.270000,0.113204,-0.023083,0.012671,-0.192420,1.184346,1.255692,1.255692,1.298500,L,L,L,L,
0.050000,0,x,-2.515409,-3.325226,191.169681,-0.090000,-0.110000,-0.200000,-0.200000,0.184401,-0.050824,-0.025587,-0.143148,1.212885,1.227154,1.212885,1.269961,L,L,L,L,
0.050000,0,x,-2.506328,-3.281349,191.139915,0.230000,-0.280000,-0.510000,-0.510000,0.100074,-0.084372,-0.018988,-0.108548,1.198615,1.241423,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-2.541016,-3.355197,191.149519,0.170000,-0.130000,-0.260000,-0.260000,0.089373,0.025014,0.045091,-0.155437,1.184346,1.198615,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-2.623690,-3.358011,191.209078,0.560000,0.030000,-0.390000,-0.390000,0.100418,-0.095527,0.025411,-0.225881,1.184346,1.241423,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-2.727811,-3.336565,191.338373,1.010000,0.260000,-0.290000,-0.290000,0.056948,0.049205,-0.022753,-0.154892,1.184346,2.411500,1.255692,1.298500,L,L,L,L,
0.050000,0,x,-2.791902,-3.546251,191.571009,1.280000,0.250000,-0.270000,-0.270000,0.070770,-0.040306,-0.053401,-0.254785,1.170077,1.212885,1.227154,2.411500,L,L,L,L,
0.050000,0,x,-2.816484,-3.028468,191.838985,1.020000,-0.100000,-0.200000,-0.200000,0.047085,0.017842,-0.092622,-0.066812,1.227154,1.241423,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-2.761882,-2.736410,192.181423,0.270000,0.120000,0.380000,0.380000,0.057395,0.005997,0.146109,-0.021245,1.184346,1.241423,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-2.778147,-3.023496,192.583681,0.200000,0.480000,-0.000000,-0.000000,-0.128839,-0.021210,-0.023796,-0.124035,2.397231,1.227154,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-2.745402,-3.215452,193.045743,0.500000,-0.080000,-0.340000,-0.340000,0.087502,-0.012104,-0.047480,-0.054406,2.397231,1.227154,1.198615,1.241423,L,L,L,L,
0.050000,0,x,-2.602655,-3.120867,193.560507,0.400000,0.150000,-0.000000,-0.000000,0.050081,0.009944,0.024156,-0.075138,1.184346,1.241423,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-2.441929,-3.102508,194.168599,0.370000,0.110000,-0.070000,-0.070000,-0.015335,0.047801,-0.007045,-0.052570,2.811038,1.227154,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-2.301512,-2.973390,194.824502,0.490000,0.040000,-0.260000,-0.260000,-0.009293,0.052554,-0.043698,-0.036230,1.184346,1.212885,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-2.146174,-2.650076,195.490472,0.630000,0.100000,-0.250000,-0.250000,0.018659,0.037918,-0.022819,-0.017985,1.227154,1.212885,4.823000,1.255692,L,L,L,L,
0.050000,0,x,-1.991443,-2.544290,196.183709,0.450000,0.210000,-0.130000,-0.130000,-0.010822,0.048007,0.022573,-0.018214,1.198615,1.227154,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-1.858025,-2.440362,196.913255,0.120000,0.190000,0.040000,0.040000,-0.003474,0.060581,0.081284,0.109194,1.198615,1.227154,3.767077,1.255692,L,L,L,L,
0.050000,0,x,-1.779703,-2.259007,197.679548,0.550000,-0.130000,-0.290000,-0.290000,-0.001134,0.060581,-0.003112,0.081743,1.198615,2.411500,1.227154,1.255692,L,-,L,L,
0.050000,0,x,-1.727669,-2.279115,198.450635,-0.220000,0.000000,-0.220000,-0.220000,-0.021890,-0.013264,0.002142,0.034265,1.212885,1.241423,1.269961,1.255692,L,L,L,L,
0.050000,0,x,-1.682983,-2.384300,199.181657,0.980000,-0.150000,-0.210000,-0.210000,-0.053986,0.138667,-0.015941,0.050286,1.241423,1.212885,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.648466,-2.577621,199.986581,0.950000,-0.090000,-0.160000,-0.160000,-0.034074,-0.179600,0.046893,0.038269,1.227154,6.349808,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.648738,-2.558469,200.868673,0.130000,-0.050000,-0.130000,-0.130000,-0.081329,0.063090,-0.086175,0.061060,1.184346,1.212885,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-1.648176,-2.587839,201.693869,0.180000,0.040000,-0.370000,-0.370000,-0.063893,0.052367,0.063305,0.080031,1.212885,1.255692,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-1.601537,-2.636252,202.485201,0.490000,-0.100000,-0.240000,-0.240000,0.005523,0.023478,0.034539,0.138765,1.255692,1.241423,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-1.532639,-2.579971,203.289688,0.640000,-0.090000,-0.180000,-0.180000,-0.064734,0.018131,-0.093906,0.136558,1.184346,1.227154,1.198615,1.241423,L,L,L,L,
0.050000,0,x,-1.493352,-2.450908,204.136440,0.480000,-0.080000,-0.090000,-0.090000,-0.073233,0.044707,-0.023720,0.109684,1.212885,1.241423,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-1.533533,-2.137265,204.934465,0.600000,-0.200000,-0.250000,-0.250000,-0.077684,0.054576,-0.143755,0.080240,1.184346,1.241423,1.212885,1.341308,L,L,L,L,
0.050000,0,x,-1.539532,-1.871544,205.660965,0.570000,-0.190000,-0.260000,-0.260000,-0.090729,0.105400,-0.071810,-0.017156,1.184346,1.284231,1.269961,2.425769,L,L,L,L,
0.050000,0,x,-1.504198,-1.860779,206.349243,-0.230000,0.070000,-0.120000,-0.120000,-0.077072,0.105400,0.149220,0.098322,1.184346,2.397231,2.411500,1.269961,L,-,L,L,
0.050000,0,x,-1.500242,-1.812804,206.973031,-0.070000,0.160000,-0.110000,-0.110000,-0.112613,0.101102,-0.124891,0.106340,1.198615,1.241423,1.284231,1.269961,L,L,L,L,
0.050000,0,x,-1.519668,-1.733574,207.540674,0.800000,-0.190000,-0.240000,-0.240000,-0.056379,0.165886,0.115646,0.174419,1.212885,1.255692,2.639808,1.241423,L,L,L,L,
0.050000,0,x,-1.509126,-1.782369,208.017913,0.470000,-0.090000,-0.440000,-0.440000,-0.086382,0.087029,-0.009789,0.193820,1.212885,1.227154,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.469084,-1.836437,208.399735,-0.520000,0.050000,-0.240000,-0.240000,-0.081903,0.058216,-0.005528,0.164156,1.227154,1.241423,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-1.497502,-1.596424,208.721109,-0.010000,0.060000,-0.430000,-0.430000,-0.067613,0.169168,-0.038205,0.137063,1.227154,1.212885,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.501815,-1.428620,208.992090,-0.100000,-0.030000,-0.430000,-0.430000,-0.151963,0.190682,-0.013486,0.137063,2.354423,2.468577,1.227154,3.738539,L,L,L,-,
0.050000,0,x,-1.428583,-1.564622,209.189742,-0.000000,-0.070000,-0.060000,-0.060000,-0.105272,0.107846,-0.146366,0.199782,1.198615,1.255692,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-1.371668,-1.776194,209.335703,0.300000,-0.090000,-0.340000,-0.340000,-0.115533,0.256592,-0.031527,0.154989,1.184346,1.227154,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-1.432079,-1.815809,209.461050,-0.400000,0.050000,-0.420000,-0.420000,-0.143091,0.127185,-0.010795,0.068402,1.212885,1.241423,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-1.549762,-1.776276,209.564213,-0.210000,0.070000,-0.310000,-0.310000,-0.110947,0.095752,-0.057789,0.253368,1.212885,1.269961,1.241423,1.298500,L,L,L,L,
0.050000,0,x,-1.593288,-2.020169,209.612435,-0.270000,0.190000,-0.390000,-0.390000,-0.106475,-0.190690,-0.064372,0.088940,1.198615,1.212885,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-1.552385,-2.336051,209.668702,0.170000,-0.050000,-0.480000,-0.480000,-0.120126,0.113757,-0.002204,0.048175,1.212885,2.411500,1.241423,3.895500,L,L,L,L,
0.050000,0,x,-1.538189,-2.384464,209.748820,-0.060000,0.270000,-0.250000,-0.250000,-0.041774,0.107949,-0.097843,0.142526,1.212885,1.241423,1.227154,1.269961,L,L,L,L,
0.050000,0,x,-1.553007,-2.352935,209.791085,-0.020000,0.230000,-0.300000,-0.300000,-0.106120,0.021015,-0.074591,0.162019,1.227154,1.255692,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-1.514631,-2.415336,209.799664,-0.280000,0.130000,-0.050000,-0.050000,-0.076146,0.022749,-0.054110,0.152933,1.212885,1.241423,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-1.417223,-2.649010,209.749585,0.110000,-0.170000,-0.440000,-0.440000,-0.188391,0.097425,-0.044280,0.335141,1.227154,1.227154,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-1.363168,-2.777992,209.665123,-0.250000,0.300000,-0.080000,-0.080000,-0.117446,0.105298,0.091000,0.151612,1.241423,1.255692,2.397231,3.667192,L,L,L,L,
0.050000,0,x,-1.374793,-2.708105,209.640698,-0.110000,0.050000,-0.270000,-0.270000,-0.109155,0.064832,-0.075605,0.147185,1.212885,1.255692,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.368325,-2.734825,209.612025,-0.360000,-0.070000,-0.210000,-0.210000,-0.133460,0.068649,-0.078564,0.169894,1.198615,1.227154,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-1.327286,-2.838999,209.569869,-0.430000,0.010000,-0.230000,-0.230000,-0.092125,0.121396,-0.032504,0.155179,1.198615,1.255692,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.312328,-2.899460,209.527822,-0.170000,-0.090000,0.010000,0.010000,-0.088020,0.107778,-0.025950,0.114103,1.198615,1.241423,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-1.304878,-2.795040,209.466965,0.040000,0.000000,-0.030000,-0.030000,-0.110730,0.056180,-0.057102,0.132461,1.241423,1.241423,1.269961,1.255692,L,L,L,L,
0.050000,0,x,-1.302401,-2.808209,209.424673,-0.180000,-0.070000,-0.080000,-0.080000,-0.116934,0.079120,0.027976,0.132067,1.212885,1.227154,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-1.262101,-2.963664,209.405097,-0.250000,-0.140000,0.020000,0.020000,-0.139389,0.098689,-0.025477,0.197124,1.241423,1.241423,1.269961,1.212885,L,L,L,L,
0.050000,0,x,-1.247103,-3.132834,209.384470,-0.430000,0.260000,-0.100000,-0.100000,-0.063377,0.074445,-0.170534,0.135268,1.198615,1.255692,2.440038,1.227154,L,L,L,L,
0.050000,0,x,-1.300094,-3.182284,209.350866,-0.000000,-0.080000,-0.430000,-0.430000,-0.159404,-0.081188,-0.016299,0.145617,1.255692,4.480538,1.269961,1.212885,L,L,L,L,
0.050000,0,x,-1.343446,-3.243374,209.296853,0.020000,-0.160000,-0.200000,-0.200000,-0.172477,0.125070,-0.064495,0.192692,2.354423,1.255692,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-1.350635,-3.359787,209.240736,-0.350000,-0.180000,-0.350000,-0.350000,-0.159821,0.164310,-0.017546,0.069789,1.227154,1.212885,1.227154,1.212885,L,L,L,L,
0.050000,0,x,-1.359122,-3.440957,209.213101,0.060000,0.110000,-0.330000,-0.330000,-0.115143,0.114711,-0.026420,0.201175,1.198615,1.284231,1.227154,1.284231,L,L,L,L,
0.050000,0,x,-1.370231,-3.371508,209.205820,0.150000,-0.160000,-0.130000,-0.130000,-0.033919,-0.074452,-0.053451,0.041753,1.212885,1.212885,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-1.360158,-3.383228,209.198894,0.010000,0.000000,-0.230000,-0.230000,-0.117426,0.031454,0.064781,-0.011001,1.184346,1.255692,1.298500,1.241423,L,L,L,L,
0.050000,0,x,-1.310033,-3.521745,209.185466,0.210000,-0.250000,-0.200000,-0.200000,-0.101368,0.078199,-0.022604,0.201666,1.212885,1.241423,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-1.258178,-3.667009,209.171915,-0.220000,0.000000,0.010000,0.010000,-0.097082,0.073253,-0.100854,0.125466,1.198615,1.212885,1.241423,3.053615,L,L,L,L,
0.050000,0,x,-1.268468,-3.655261,209.172106,-0.080000,-0.110000,-0.350000,-0.350000,-0.047351,0.093480,-0.065925,0.168594,1.198615,1.255692,1.312769,1.227154,L,L,L,L,
0.050000,0,x,-1.299104,-3.619963,209.179469,0.290000,-0.230000,-0.260000,-0.260000,-0.158574,0.075204,0.011187,0.167446,1.212885,1.255692,5.779038,1.284231,L,L,L,L,
0.050000,0,x,-1.305001,-3.708209,209.180657,-0.300000,0.110000,-0.070000,-0.070000,-0.063721,0.081907,-0.020630,0.144454,1.198615,1.255692,1.227154,2.411500,L,L,L,L,
0.050000,0,x,-1.313676,-3.760829,209.161219,-0.180000,0.010000,-0.410000,-0.410000,-0.153648,0.165161,-0.040706,0.157959,1.184346,1.227154,1.255692,1.212885,L,L,L,L,
0.050000,0,x,-1.328652,-3.734929,209.124021,0.010000,-0.160000,-0.230000,-0.230000,-0.107556,0.099944,-0.065673,0.297192,1.184346,1.227154,1.298500,2.411500,L,L,L,L,
0.050000,0,x,-1.329302,-3.683402,209.065746,0.070000,0.020000,-0.060000,-0.060000,-0.088525,0.037697,-0.018355,0.194425,1.241423,1.241423,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-1.317684,-3.788068,209.030940,0.280000,-0.150000,-0.160000,-0.160000,-0.192362,0.031938,-0.020638,0.189760,1.212885,1.227154,1.312769,1.241423,L,L,L,L,
0.050000,0,x,-1.275599,-4.008355,209.020203,-0.140000,-0.160000,0.120000,0.120000,-0.099024,0.087591,-0.048429,0.084744,1.227154,1.255692,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-1.287645,-4.075974,208.999302,-0.340000,0.160000,-0.180000,-0.180000,-0.074675,0.061435,-0.087326,0.152572,1.212885,1.227154,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-1.324024,-4.055237,208.935877,0.140000,-0.150000,-0.200000,-0.200000,-0.120241,0.076760,-0.029966,0.144924,1.241423,1.241423,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.354933,-4.083624,208.872807,-0.010000,-0.120000,-0.400000,-0.400000,-0.144526,0.077107,-0.069188,0.127180,2.382962,1.212885,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-1.367771,-4.186104,208.781146,-0.170000,-0.060000,-0.180000,-0.180000,-0.101755,0.082661,0.000812,0.202063,1.198615,1.241423,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-1.388095,-4.168618,208.737515,-0.110000,0.070000,-0.030000,-0.030000,-0.062959,-0.051373,-0.115227,0.142310,1.198615,1.227154,1.227154,1.212885,L,L,L,L,
0.050000,0,x,-1.413894,-4.067067,208.743990,-0.090000,-0.170000,-0.040000,-0.040000,-0.114291,0.066445,-0.022174,0.132756,1.227154,1.241423,1.269961,1.284231,L,L,L,L,
0.050000,0,x,-1.390876,-4.075072,208.721191,0.030000,0.110000,-0.110000,-0.110000,-0.209144,0.115370,-0.038091,0.181054,1.227154,1.255692,1.298500,1.227154,L,L,L,L,
0.050000,0,x,-1.319970,-4.266809,208.731122,0.020000,-0.090000,0.010000,0.010000,-0.292194,0.058777,-0.062238,0.167529,1.198615,1.212885,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.224237,-4.444230,208.722680,0.040000,0.140000,-0.120000,-0.120000,-0.137970,0.064451,-0.066640,0.078759,1.241423,1.255692,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-1.190549,-4.458164,208.758880,-0.040000,-0.200000,-0.520000,-0.520000,-0.130817,0.254842,-0.037432,0.209174,1.212885,4.052462,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-1.198313,-4.395490,208.785654,0.580000,-0.140000,-0.470000,-0.470000,-0.114561,0.055826,-0.081277,0.047208,1.227154,1.198615,1.298500,1.227154,L,L,L,L,
0.050000,0,x,-1.154182,-4.530017,208.851565,-0.620000,0.190000,0.040000,0.040000,-0.048311,0.056225,-0.126015,0.150896,1.198615,1.241423,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-1.117320,-4.585970,208.872725,-0.170000,-0.030000,-0.330000,-0.330000,-0.054316,0.035392,-0.083440,0.137237,1.212885,1.212885,1.227154,1.212885,L,L,L,L,
0.050000,0,x,-1.138527,-4.469420,208.914840,-0.050000,-0.080000,0.260000,0.260000,-0.057479,0.057182,-0.043924,0.063535,1.198615,1.227154,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-1.153519,-4.293529,208.956053,0.020000,-0.070000,-0.060000,-0.060000,-0.131761,0.087027,-0.023719,0.114145,1.212885,1.212885,1.269961,1.198615,L,L,L,L,
0.050000,0,x,-1.126262,-4.344182,208.948759,0.120000,-0.020000,-0.170000,-0.170000,-0.184850,0.063464,-0.022978,0.151995,1.198615,1.269961,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-1.102670,-4.570015,208.987431,0.270000,-0.180000,-0.150000,-0.150000,-0.161849,0.094115,-0.007753,0.049291,1.227154,1.212885,1.212885,2.382962,L,L,L,L,
0.050000,0,x,-1.113529,-4.724650,208.984344,-0.020000,0.010000,-0.240000,-0.240000,-0.159103,0.038274,-0.028564,0.164756,1.241423,1.241423,1.298500,1.241423,L,L,L,L,
0.050000,0,x,-1.165654,-4.774265,208.986994,-0.410000,0.000000,-0.030000,-0.030000,-0.197482,0.076530,0.034702,0.125680,1.241423,1.241423,2.440038,1.227154,L,L,L,L,
0.050000,0,x,-1.225147,-4.803280,208.940590,0.190000,-0.200000,-0.240000,-0.240000,-0.113605,-0.179861,-0.020553,0.148619,1.284231,2.711154,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.248713,-4.939064,208.922722,-0.260000,-0.050000,-0.110000,-0.110000,-0.152905,0.020553,-0.165955,0.151805,1.255692,1.198615,1.255692,1.198615,L,L,L,L,
0.050000,0,x,-1.299504,-4.886608,208.895456,-0.510000,0.260000,0.410000,0.410000,-0.314786,-0.033873,-0.041226,0.157870,1.198615,6.649462,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-1.358953,-4.684708,208.885320,0.090000,0.130000,-0.070000,-0.070000,-0.146269,0.223460,-0.049877,0.119761,1.255692,2.397231,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-1.351670,-4.602964,208.868764,-0.220000,0.090000,-0.320000,-0.320000,-0.116131,0.065623,-0.048417,0.197448,1.212885,1.212885,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-1.262411,-4.644355,208.843547,-0.420000,0.160000,-0.180000,-0.180000,-0.098544,-0.002658,0.045305,0.181218,1.227154,1.198615,6.777885,1.241423,L,L,L,L,
0.050000,0,x,-1.148140,-4.672085,208.810325,-0.800000,0.170000,0.120000,0.120000,-0.133393,0.120213,-0.040542,0.124674,1.241423,1.212885,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-1.034958,-4.670774,208.754754,-0.350000,0.050000,-0.000000,-0.000000,-0.071591,0.118140,-0.005900,0.071810,1.212885,1.212885,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-0.962288,-4.657715,208.665087,-0.400000,0.000000,-0.410000,-0.410000,-0.067591,0.007235,-0.019356,0.091044,1.212885,1.212885,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.862402,-4.673287,208.532131,-0.280000,0.320000,-0.070000,-0.070000,-0.075088,0.096838,0.009601,0.044817,1.212885,1.198615,6.991923,6.307000,L,L,L,L,
0.050000,0,x,-0.752303,-4.815902,208.391047,-0.290000,-0.020000,-0.080000,-0.080000,-0.219690,0.096838,-0.006367,0.058661,4.823000,4.994231,1.255692,1.227154,L,-,L,L,
0.050000,0,x,-0.727835,-4.886280,208.205416,0.090000,-0.020000,-0.280000,-0.280000,-0.073275,-0.005833,-0.020938,0.051458,1.227154,1.212885,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.745869,-4.937315,207.982396,-0.390000,0.310000,-0.180000,-0.180000,-0.034369,0.040834,-0.039526,0.109813,1.198615,1.241423,1.212885,1.227154,L,L,L,L,
0.050000,0,x,-0.769426,-5.148040,207.728395,-0.460000,0.160000,-0.210000,-0.210000,0.030297,0.022647,0.101224,-0.038111,2.411500,1.198615,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-0.837917,-5.268006,207.465734,-0.080000,0.050000,-0.110000,-0.110000,-0.020622,0.030839,0.062839,0.110249,1.198615,1.212885,1.269961,2.425769,L,L,L,L,
0.050000,0,x,-0.912115,-5.402970,207.169590,-0.100000,0.230000,-0.070000,-0.070000,-0.017199,0.013780,0.135849,0.089889,1.198615,1.212885,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.974828,-5.469606,206.864008,-0.120000,0.170000,-0.220000,-0.220000,-0.014258,0.032852,0.114129,-0.082353,1.184346,1.212885,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.995840,-5.533072,206.549614,0.060000,0.120000,-0.160000,-0.160000,-0.099782,0.039447,0.114129,0.079274,2.454308,1.212885,2.397231,1.227154,L,L,-,L,
0.050000,0,x,-0.994062,-5.505505,206.262200,-0.700000,-0.020000,-0.000000,-0.000000,0.013798,-0.026638,-0.091972,0.014255,1.198615,1.212885,2.454308,1.227154,L,L,L,L,
0.050000,0,x,-0.958682,-5.296091,205.890296,-0.540000,0.130000,-0.270000,-0.270000,0.049334,-0.011022,0.058816,-0.051700,1.212885,1.198615,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-0.916318,-5.007557,205.566982,0.080000,-0.070000,-0.180000,-0.180000,0.055402,0.046235,0.084001,-0.016068,1.212885,1.212885,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-0.842360,-4.849069,205.265648,-0.490000,0.120000,-0.040000,-0.040000,0.059904,-0.021051,0.055130,-0.021344,1.198615,1.212885,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-0.784623,-4.651649,204.937635,-0.560000,0.300000,-0.140000,-0.140000,0.107770,-0.147691,0.374158,-0.078035,1.198615,1.198615,3.866962,1.255692,L,L,L,L,
0.050000,0,x,-0.753661,-4.518324,204.640166,-0.230000,-0.150000,-0.040000,-0.040000,0.069525,-0.067294,0.057641,-0.031070,1.198615,1.212885,1.241423,1.212885,L,L,L,L,
